depression_probability,anxiety_probability
0.354687,0.46465
0.524909,0.465686
0.352595,0.475222
0.448381,0.548347
0.401878,0.501552
0.472235,0.561485
0.539622,0.555633
0.662026,0.691239
0.491764,0.696686
0.516691,0.544884
0.570418,0.535545
0.343565,0.331872
0.380092,0.345398
0.441678,0.454312
0.628704,0.729467
0.581347,0.53357
0.476644,0.687767
0.518641,0.669947
0.308681,0.461858
0.443723,0.461441
0.475046,0.60455
0.61047,0.551063
0.371361,0.328803
0.581934,0.65362
0.330549,0.402683
0.38022,0.389184
0.497454,0.514732
0.403614,0.54375
0.457163,0.677961
0.446933,0.535997
0.466827,0.627297
0.684486,0.610119
0.508822,0.544304
0.223009,0.308813
0.404095,0.399179
0.488244,0.550939
0.411285,0.467247
0.610324,0.653671
0.467451,0.499267
0.442435,0.510861
0.528575,0.635898
0.197048,0.360968
0.328502,0.366963
0.59432,0.639727
0.432922,0.404484
0.249962,0.296411
0.407106,0.544
0.594833,0.659761
0.480177,0.508227
0.453298,0.458982
0.531175,0.45302
0.669455,0.719808
0.575355,0.61387
0.443927,0.474056
0.468003,0.554687
0.617153,0.727124
0.466631,0.530319
0.530872,0.701049
0.52823,0.60595
0.403405,0.502749
0.47991,0.459601
0.372872,0.490117
0.560719,0.551609
0.347933,0.379097
0.61387,0.640938
0.41879,0.403719
0.450159,0.604465
0.731338,0.781417
0.337525,0.478812
0.271889,0.353398
0.640779,0.739399
0.412867,0.43527
0.56977,0.614301
0.496633,0.547261
0.481535,0.661856
0.31323,0.349866
0.472439,0.559074
0.395486,0.459283
0.434514,0.526241
0.346773,0.421217
0.517339,0.425502
0.356958,0.433917
0.536434,0.471862
0.561108,0.641335
0.428217,0.560345
0.465642,0.439234
0.495443,0.484574
0.366325,0.363172
0.70189,0.695994
0.219529,0.258865
0.607624,0.731204
0.43313,0.476437
0.196868,0.343411
0.708255,0.669248
0.479982,0.606415
0.328393,0.328819
0.415555,0.523665
0.604695,0.754564
0.52548,0.664179
0.520194,0.554756
0.585608,0.687259
0.440692,0.515093
0.354578,0.442009
0.654959,0.711867
0.431941,0.574657
0.43712,0.438004
0.449802,0.544823
0.504938,0.529058
0.278975,0.393788
0.729925,0.729249
0.375783,0.49573
0.257025,0.324684
0.327525,0.449057
0.51519,0.549357
0.420234,0.474413
0.613409,0.737394
0.521466,0.698992
0.570082,0.495137
0.772424,0.807569
0.338169,0.348087
0.656476,0.767992
0.569323,0.67235
0.559851,0.642638
0.531674,0.56352
0.457328,0.428142
0.455262,0.498873
0.255695,0.345733
0.051085,0.140868
0.349661,0.328361
0.59915,0.606769
0.593435,0.595951
0.660233,0.722472
0.595295,0.68915
0.35247,0.519879
0.63199,0.603108
0.733355,0.74383
0.455326,0.497525
0.648615,0.693938
0.303233,0.283868
0.494577,0.537447
0.210426,0.325783
0.390839,0.563895
0.338806,0.446348
0.367699,0.498084
0.466761,0.565525
0.423781,0.502297
0.458599,0.596604
0.348434,0.587993
0.468018,0.515243
0.425231,0.504302
0.506254,0.538026
0.543296,0.678725
0.39046,0.411009
0.555903,0.625755
0.463616,0.536819
0.335126,0.397255
0.545995,0.618371
0.491252,0.451167
0.5641,0.722642
0.292685,0.417161
0.483145,0.62585
0.742003,0.780931
0.595176,0.71787
0.600591,0.561053
0.333357,0.392923
0.621331,0.645989
0.632198,0.648691
0.486981,0.449482
0.424304,0.529158
0.24911,0.318663
0.52456,0.57217
0.543353,0.557573
0.3126,0.419047
0.512339,0.593793
0.417595,0.448109
0.577549,0.656386
0.311634,0.342879
0.445111,0.527607
0.484773,0.680248
0.541191,0.639425
0.522865,0.631359
0.533352,0.549042
0.363598,0.561667
0.595667,0.635638
0.138088,0.27346
0.293795,0.353459
0.513731,0.584197
0.420936,0.522274
0.369974,0.410811
0.315036,0.415303
0.533575,0.596253
0.595541,0.646879
0.505388,0.601665
0.326009,0.451098
0.545989,0.592105
0.851925,0.883101
0.384482,0.45285
0.772993,0.931472
0.714128,0.858267
0.52487,0.56907
0.524734,0.524942
0.464201,0.551075
0.667642,0.778087
0.608,0.672551
0.492833,0.461943
0.57214,0.737814
0.342317,0.325692
0.48496,0.656778
0.453924,0.66148
0.402621,0.401665
0.42581,0.559575
0.791618,0.768742
0.448429,0.447627
0.336243,0.353513
0.490793,0.540562
0.48977,0.555594
0.483062,0.398259
0.367643,0.373481
0.373941,0.414333
0.399218,0.488673
0.706413,0.741978
0.412528,0.594603
0.331265,0.389757
0.422054,0.463282
0.318446,0.463181
0.383294,0.497897
0.82163,0.686511
0.680295,0.736785
0.392964,0.432571
0.667589,0.718628
0.641948,0.679012
0.440303,0.551435
0.450099,0.461596
0.381586,0.462236
0.49141,0.566485
0.614956,0.669867
0.664246,0.758022
0.50967,0.501395
0.617856,0.5421
0.296633,0.366565
0.445172,0.565166
0.430499,0.515353
0.703042,0.755598
0.326293,0.410746
0.308032,0.425578
0.361824,0.462575
0.490928,0.440266
0.679602,0.763072
0.654301,0.701194
0.657499,0.699313
0.388253,0.416731
0.759433,0.847803
0.532395,0.68604
0.591572,0.567961
0.535942,0.623468
0.418197,0.481139
0.448665,0.581671
0.44665,0.576002
0.466854,0.474011
0.463,0.384233
0.458338,0.483367
0.403607,0.431736
0.380618,0.457988
0.511835,0.545384
0.597508,0.57072
0.405486,0.532444
0.511485,0.590544
0.567143,0.580222
0.335554,0.366517
0.643969,0.651463
0.279629,0.49718
0.435637,0.62769
0.498388,0.473297
0.482672,0.616024
0.291636,0.335494
0.37477,0.475154
0.435388,0.369645
0.511893,0.521732
0.352503,0.451682
0.517286,0.636976
0.54082,0.632852
0.280576,0.302745
0.552031,0.470984
0.502716,0.513341
0.878308,0.926896
0.629043,0.602216
0.435484,0.495108
0.414333,0.463346
0.382918,0.461049
0.656444,0.605618
0.348666,0.507792
0.361122,0.511458
0.390082,0.393332
0.386933,0.457414
0.435487,0.523715
0.724392,0.805638
0.323653,0.373605
0.321381,0.394039
0.357584,0.330771
0.59107,0.651992
0.62705,0.794067
0.458701,0.580196
0.37449,0.375682
0.614042,0.67105
0.373409,0.379214
0.551496,0.606471
0.327852,0.421595
0.501116,0.67805
0.443101,0.487159
0.66165,0.69457
0.375102,0.362185
0.337664,0.28653
0.333644,0.40345
0.449036,0.494045
0.353878,0.337357
0.251088,0.371044
0.476914,0.423193
0.652032,0.634485
0.305405,0.393298
0.37304,0.46093
0.684151,0.734918
0.541082,0.534968
0.606521,0.589133
0.322447,0.326684
0.644395,0.733117
0.459033,0.474242
0.299957,0.419377
0.572855,0.607526
0.578951,0.7298
0.44524,0.54219
0.566856,0.62717
0.282265,0.424384
0.242747,0.373277
0.317342,0.436735
0.3857,0.380755
0.342616,0.466672
0.698737,0.713897
0.57878,0.710953
0.514883,0.483241
0.506991,0.613348
0.433121,0.499713
0.548619,0.6264
0.600902,0.73136
0.575026,0.731357
0.350859,0.310763
0.594801,0.542179
0.521055,0.473893
0.360671,0.430293
0.395586,0.491388
0.377639,0.493034
0.353851,0.367903
0.478343,0.420363
0.470485,0.491818
0.455016,0.545952
0.316869,0.404748
0.393598,0.583323
0.261476,0.440187
0.705512,0.794706
0.457448,0.553361
0.585863,0.710501
0.512053,0.576122
0.583072,0.588791
0.312019,0.507886
0.634818,0.764274
0.466951,0.567688
0.440667,0.409638
0.380059,0.503705
0.549822,0.518924
0.457887,0.654746
0.281312,0.300463
0.486082,0.440446
0.427315,0.477444
0.412415,0.420813
0.206004,0.36936
0.568284,0.677565
0.459753,0.599887
0.693339,0.666866
0.689617,0.794486
0.613136,0.615166
0.420453,0.463482
0.597671,0.649599
0.195859,0.246421
0.418523,0.515018
0.415732,0.466995
0.817433,0.925889
0.5225,0.619185
0.423656,0.423761
0.458572,0.529312
0.391852,0.435624
0.455314,0.446354
0.389085,0.547985
0.506113,0.537803
0.379919,0.461911
0.378735,0.500025
0.50393,0.460519
0.594116,0.646714
0.671081,0.747561
0.428218,0.591542
0.460741,0.499046
0.5747,0.636668
0.688717,0.670759
0.559096,0.599093
0.311992,0.348971
0.386642,0.457944
0.29145,0.446028
0.369831,0.495003
0.672756,0.685804
0.722044,0.816119
0.622385,0.570329
0.559554,0.678986
0.608147,0.745655
0.628229,0.720527
0.685076,0.60161
0.422875,0.462199
0.546836,0.488904
0.485977,0.592541
0.639386,0.711318
0.483769,0.604157
0.525893,0.530719
0.466977,0.445945
0.470787,0.561136
0.529932,0.564905
0.360091,0.519398
0.262096,0.347513
0.580969,0.664847
0.309986,0.337895
0.62004,0.638568
0.378864,0.431995
0.456028,0.542643
0.106448,0.205376
0.525403,0.626389
0.56638,0.593111
0.72174,0.763289
0.475867,0.564239
0.537607,0.623092
0.273997,0.257223
0.51836,0.541078
0.420099,0.478774
0.38566,0.429921
0.3567,0.457366
0.513867,0.489808
0.539313,0.624737
0.417517,0.51051
0.52537,0.620351
0.406585,0.533591
0.555635,0.601879
0.320211,0.45174
0.576102,0.639852
0.416281,0.503183
0.518914,0.679932
0.319216,0.509855
0.28006,0.336833
0.324465,0.461185
0.588295,0.695603
0.104344,0.185388
0.387511,0.555746
0.475693,0.415015
0.328231,0.308906
0.669321,0.725813
0.414655,0.451026
0.478761,0.54832
0.528972,0.711469
0.5688,0.632096
0.425011,0.333483
0.258559,0.30405
0.361675,0.409082
0.500345,0.616727
0.552614,0.588867
0.414079,0.435356
0.291462,0.436154
0.491099,0.547642
0.552534,0.602339
0.448499,0.561706
0.433509,0.609606
0.556871,0.666686
0.404276,0.529379
0.366983,0.499477
0.275448,0.34098
0.616797,0.585433
0.711516,0.654293
0.310804,0.462009
0.479721,0.588202
0.519613,0.640387
0.356229,0.437766
0.453873,0.55929
0.433863,0.494079
0.573815,0.757527
0.451837,0.495167
0.343204,0.445838
0.555403,0.637597
0.377934,0.447244
0.670605,0.677544
0.290969,0.275508
0.235509,0.329684
0.440724,0.556679
0.413736,0.592807
0.415491,0.522836
0.422722,0.446162
0.211065,0.20744
0.478073,0.585681
0.522759,0.492442
0.470293,0.578354
0.347871,0.494128
0.533195,0.489554
0.462681,0.440402
0.336116,0.450219
0.464023,0.635389
0.314985,0.420963
0.304706,0.44829
0.494658,0.625748
0.371662,0.541272
0.443366,0.461659
0.152063,0.250576
0.407452,0.40375
0.442943,0.451322
0.415675,0.568292
0.298678,0.355436
0.301296,0.395703
0.209098,0.359395
0.477104,0.582668
0.569002,0.57493
0.606989,0.545862
0.44863,0.499346
0.478477,0.54785
0.519528,0.570404
0.76619,0.803696
0.35985,0.449199
0.325004,0.453834
0.64583,0.698155
0.634297,0.681343
0.498784,0.496027
0.564928,0.635951
0.251055,0.325456
0.497435,0.442306
0.322733,0.377617
0.311923,0.421743
0.484184,0.576018
0.409389,0.453459
0.739048,0.752497
0.834762,0.90221
0.50544,0.494571
0.471885,0.540167
0.50464,0.609121
0.459452,0.478421
0.345341,0.499929
0.305821,0.427134
0.279877,0.377174
0.520706,0.55246
0.456681,0.520515
0.38811,0.397867
0.376747,0.529324
0.507409,0.662616
0.446061,0.461313
0.423338,0.542516
0.73235,0.757731
0.597646,0.659964
0.640086,0.69321
0.355057,0.357362
0.572902,0.683626
0.571727,0.503915
0.435492,0.579342
0.235288,0.345293
0.499969,0.632076
0.479833,0.634205
0.174201,0.30458
0.548735,0.715677
0.563121,0.670359
0.477519,0.587476
0.239204,0.350022
0.299556,0.378849
0.675274,0.744111
0.483637,0.470473
0.362364,0.433987
0.289088,0.341098
0.692443,0.662035
0.580176,0.662838
0.235333,0.323208
0.440445,0.530355
0.508378,0.688462
0.359998,0.512295
0.333546,0.441163
0.647277,0.730648
0.304381,0.313738
0.407868,0.40923
0.49499,0.412898
0.477637,0.552194
0.567259,0.65871
0.246716,0.222719
0.351988,0.459591
0.386094,0.424175
0.678626,0.764533
0.477071,0.548521
0.534796,0.62674
0.448294,0.432195
0.425828,0.453863
0.416599,0.392505
0.490138,0.626045
0.324413,0.393517
0.384361,0.456374
0.360558,0.545717
0.377708,0.494526
0.498606,0.547439
0.506023,0.432873
0.730643,0.863862
0.62362,0.702902
0.661895,0.671331
0.295524,0.373593
0.378897,0.470345
0.528384,0.542834
0.43236,0.597514
0.358553,0.328296
0.459811,0.551939
0.611885,0.730893
0.548764,0.59371
0.594743,0.617386
0.560369,0.503846
0.376968,0.376107
0.765518,0.76045
0.49037,0.418621
0.456353,0.438174
0.324296,0.359477
0.388997,0.495516
0.377701,0.524514
0.514836,0.673944
0.589196,0.611635
0.328238,0.387912
0.497879,0.437362
0.305841,0.38662
0.498815,0.582278
0.516596,0.441244
0.608736,0.684801
0.373911,0.438795
0.423106,0.458287
0.497437,0.571781
0.446898,0.604919
0.47448,0.604668
0.609231,0.740306
0.526733,0.63094
0.239594,0.369244
0.417956,0.405941
0.498886,0.531801
0.580212,0.558635
0.450516,0.472287
0.685916,0.670073
0.201704,0.253792
0.414718,0.508085
0.655068,0.750715
0.577641,0.543541
0.325094,0.347285
0.559115,0.648132
0.685415,0.788379
0.481118,0.613236
0.547739,0.578212
0.430261,0.484027
0.245841,0.270867
0.234221,0.369424
0.382452,0.523228
0.581009,0.563902
0.568623,0.634365
0.471231,0.546592
0.606828,0.66311
0.371754,0.447591
0.275762,0.336091
0.348837,0.472571
0.607783,0.616467
0.489501,0.546052
0.495194,0.612738
0.465336,0.592351
0.398521,0.464202
0.383888,0.485252
0.674115,0.614752
0.435391,0.49831
0.510447,0.546294
0.534311,0.623651
0.402211,0.455793
0.707774,0.605462
0.522681,0.421211
0.530707,0.583291
0.484252,0.529233
0.483867,0.527926
0.464648,0.539754
0.410213,0.458503
0.542634,0.630877
0.398525,0.515332
0.441963,0.523394
0.330527,0.463433
0.514719,0.598321
0.531446,0.593488
0.377267,0.555028
0.724978,0.729983
0.342089,0.42455
0.396355,0.574387
0.591371,0.585416
0.61845,0.732559
0.517751,0.623238
0.388604,0.414029
0.631445,0.637422
0.381269,0.429051
0.553161,0.629837
0.53708,0.625967
0.302157,0.35396
0.607909,0.585155
0.46647,0.614371
0.485841,0.585365
0.381182,0.419203
0.436362,0.48827
0.314046,0.463404
0.56536,0.621531
0.604085,0.69112
0.537883,0.617311
0.665814,0.696397
0.686914,0.71811
0.381355,0.456501
0.465434,0.523785
0.568324,0.741115
0.445011,0.588242
0.311887,0.33501
0.398515,0.503309
0.339465,0.427562
0.431153,0.494487
0.588906,0.737597
0.663073,0.815249
0.429181,0.421564
0.183422,0.343985
0.609102,0.630018
0.42602,0.523506
0.654023,0.639029
0.429693,0.607905
0.391883,0.600182
0.491296,0.573062
0.40482,0.571622
0.336252,0.508443
0.331042,0.478367
0.414415,0.476931
0.534066,0.552591
0.394679,0.498398
0.312664,0.395053
0.489027,0.480123
0.488447,0.547559
0.352169,0.437018
0.39254,0.429756
0.23391,0.334543
0.334678,0.413499
0.501811,0.645373
0.542463,0.561145
0.543177,0.604083
0.418917,0.564158
0.480187,0.558452
0.632835,0.752966
0.401371,0.520273
0.455097,0.528688
0.337225,0.354548
0.407637,0.453277
0.327848,0.529249
0.346473,0.427289
0.643915,0.759129
0.27681,0.366042
0.539751,0.651881
0.83126,0.872829
0.552604,0.613379
0.548791,0.459183
0.391086,0.500199
0.345478,0.426374
0.724565,0.718171
0.373701,0.362448
0.333476,0.416248
0.324852,0.429445
0.573571,0.579086
0.501107,0.526643
0.465629,0.487832
0.633223,0.662426
0.444838,0.503304
0.445894,0.400925
0.46085,0.470254
0.485312,0.59171
0.641702,0.722698
0.360597,0.37019
0.356436,0.307003
0.491485,0.631223
0.357703,0.580339
0.27551,0.381211
0.445358,0.592869
0.390748,0.476824
0.481657,0.637003
0.532052,0.545066
0.422267,0.480459
0.324102,0.426226
0.507535,0.588384
0.574118,0.625384
0.488436,0.541297
0.596423,0.635137
0.443873,0.555108
0.431546,0.567209
0.512722,0.540341
0.558081,0.67
0.6472,0.748103
0.381251,0.583637
0.434114,0.469389
0.350285,0.322088
0.724885,0.77625
0.325949,0.411338
0.525846,0.492966
0.511181,0.533956
0.500107,0.585921
0.570415,0.549432
0.59882,0.719317
0.311644,0.324195
0.612844,0.61601
0.470111,0.522147
0.363469,0.436548
0.421591,0.442627
0.645392,0.771889
0.637427,0.759578
0.420766,0.460533
0.340046,0.434167
0.602147,0.619834
0.473345,0.645425
0.724659,0.782123
0.354594,0.294495
0.504204,0.612423
0.46099,0.570848
0.330234,0.504098
0.433046,0.522925
0.419664,0.467358
0.587178,0.491282
0.31502,0.382233
0.546629,0.555686
0.488337,0.626783
0.416741,0.523334
0.317361,0.331921
0.59245,0.741007
0.554476,0.587939
0.398982,0.321702
0.563898,0.711755
0.460316,0.588501
0.081584,0.16351
0.547023,0.624725
0.300355,0.323509
0.26303,0.314072
0.364956,0.331629
0.473941,0.582502
0.33053,0.343558
0.450208,0.540704
0.512479,0.642249
0.513596,0.594752
0.445335,0.468345
0.323875,0.382157
0.296781,0.331135
0.43597,0.465006
0.157824,0.183904
0.517995,0.683996
0.20456,0.336418
0.593567,0.61413
0.449011,0.414517
0.754381,0.778473
0.533686,0.450517
0.366849,0.329256
0.237553,0.246657
0.422008,0.571101
0.489206,0.585739
0.515559,0.434879
0.21657,0.267392
0.46872,0.597822
0.478951,0.62694
0.112565,0.224654
0.615577,0.609324
0.504848,0.507337
0.474624,0.439991
0.459629,0.508593
0.440263,0.500849
0.718171,0.770835
0.469075,0.520265
0.348089,0.411153
0.116624,0.190284
0.394068,0.5601
0.276552,0.441957
0.238376,0.266146
0.362306,0.492796
0.243002,0.280093
0.519224,0.680131
0.581749,0.636317
0.425064,0.543702
0.497722,0.573935
0.208554,0.39323
0.275417,0.371949
0.410508,0.537764
0.525227,0.534959
0.39889,0.430205
0.510608,0.525822
0.293343,0.415005
0.65244,0.721011
0.32023,0.463115
0.577486,0.709379
0.478941,0.499846
0.450561,0.458112
0.54848,0.560352
0.21972,0.278408
0.503251,0.650327
0.293799,0.362978
0.532093,0.468853
0.432255,0.460698
0.446067,0.494108
0.511284,0.540615
0.544608,0.608445
0.336796,0.438666
0.603186,0.703402
0.440805,0.60912
0.702281,0.713263
0.372865,0.533998
0.874286,0.779209
0.397981,0.475658
0.404217,0.516456
0.663643,0.723227
0.448493,0.606476
0.590631,0.646524
0.575519,0.611629
0.402,0.498868
0.309255,0.321656
0.390592,0.348598
0.5569,0.571765
0.570189,0.751034
0.271677,0.423509
0.424176,0.467266
0.69585,0.753262
0.430168,0.475224
0.220092,0.305644
0.503816,0.504318
0.31157,0.397862
0.612842,0.63496
0.223945,0.345024
0.442515,0.564797
0.461784,0.614288
0.460471,0.503696
0.44419,0.46506
0.182507,0.129351
0.63176,0.647303
0.439095,0.527001
0.444095,0.609828
0.564612,0.665352
0.155056,0.202573
0.293125,0.383333
0.635805,0.746228
0.438945,0.534601
0.384113,0.3628
0.539001,0.648043
0.55767,0.645866
0.2647,0.368063
0.471308,0.475435
0.368041,0.572009
0.401512,0.495713
0.478633,0.414258
0.775095,0.715604
0.589975,0.653322
0.450162,0.437684
0.559281,0.606891
0.469297,0.551003
0.410385,0.520569
0.400172,0.343527
0.442005,0.56082
0.472611,0.49182
0.504026,0.584537
0.23773,0.235783
0.380482,0.449204
0.524332,0.557421
0.567826,0.599102
0.27024,0.449313
0.451504,0.57546
0.140094,0.146369
0.3871,0.522293
0.405057,0.531571
0.508957,0.523367
0.325811,0.385161
0.554215,0.628761
0.313292,0.437837
0.494007,0.664822
0.488078,0.483368
0.348366,0.485026
0.660411,0.736354
0.507721,0.586065
0.394299,0.470117
0.506811,0.560327
0.658465,0.796792
0.629074,0.653764
0.470438,0.609154
0.385313,0.416233
0.253686,0.378126
0.246592,0.244581
0.352637,0.448191
0.547948,0.580926
0.669787,0.771847
0.68191,0.707852
0.61828,0.667972
0.432359,0.421992
0.542068,0.551472
0.229597,0.29322
0.481209,0.437149
0.494901,0.596575
0.311901,0.372666
0.708014,0.740543
0.635148,0.754338
0.665823,0.684673
0.50922,0.628014
0.631405,0.637931
0.50667,0.557678
0.342192,0.324589
0.678613,0.717808
0.50948,0.602044
0.29638,0.361233
0.430488,0.508551
